"Title","Company","Location","Sector","Python","R","Perl","Java","Hadoop","SQL","PHD","Description"
"Data Scientist - Contract 3-4 months","Chegg","Santa Clara, CA",NA,"TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","About the Job
        
                Data Scientist (Contract Role 3-4 months)
The Consumer Analytics team is central to Chegg – supporting every business line and functional organization at the company. It is a team composed of engineers, statisticians, and business analysts. The team influences strategy and tactics of Chegg's marketing & product roadmap; organizes and monitors marketing efforts; engages with financial planners, and is responsible for key aspects of business operations.
The Data Scientist will primarily focus on analyses and modeling that helps understand relationships between marketing initiatives, SEO initiatives, SEO KPIs and business KPIs. You will prepare presentations to summarize findings and provide recommendations/next steps. You will be working with other Analytics team members to support the Marketing team with ad-hoc analyses and/or reporting needs as appropriate.
Responsibilities:
* Use exploratory data analysis techniques to identify meaningful relationships, patterns, or trends from complex data sets.
* Design experiments to test the validity of hypotheses. Partner with marketers to apply statistical rigor to their analyses and business recommendations.
* Work with stakeholders and team members to identify impactful business problems and translate them into structured analyses, actionable insights, and over time, reports and dashboards for monitoring.
* Develop presentations to communicate broadly across the marketing and business teams.
Requirements:
* 3-5 years previous marketing analytics experience required.
* Master's degree in a quantitative field (Sciences, Engineering, Economics, etc.) desired.
Marketing analytics skills:
* Proficiency in web analytics platforms such as Google Analytics, Adobe Analytics or others.
* Familiarity with multi-channel attribution platforms (Convertro, VisualIQ, Adometry or Adobe Data Workbench).
* Experience in SEO analytics preferred.
Analytical Skills:
* Strong SQL skills; comfortable using various data access tools.
* Strong experience with languages such as: Python and/or R.
* Advanced understanding of statistics (time series analysis, cluster analysis, multivariate analysis).
* Experience with predictive modeling and forecasting.
* Familiarity with Excel and BI platforms such as Tableau or DOMO.
* Experience working with big data platforms such as Hadoop and Hive, a plus.
* Self-motivated, independent, organized and proactive, highly responsive, flexible and adaptable when working across multiple teams.
* Passionate about producing high-quality analytics deliverables and communicating results to a broad audience.
* Strong communication skills.
About Chegg:
As the leading student-first connected learning platform, Chegg's Student Hub makes higher education more affordable and more accessible, all while improving student outcomes. Chegg is a publicly-held company based in Santa Clara, California and trades on the NYSE under the symbol CHGG and has 900+ employees with offices in Santa Clara, San Francisco, Portland, New York, Provo, Atlanta, Israel, and Ukraine and trades on the NYSE under the symbol CHGG. Chegg Student Hub Services Include: Chegg Study, Chegg Tutoring, Careers Search, Internship Admissions, and College Admissions.
Life at Chegg: https://www.youtube.com/watch?v=YYHnkwiD7Oo
Chegg Benefits: http://www.chegg.com/jobs/benefits
Chegg for Good: http://blog.chegg.com/category/chegg-for-good/
Glassdoor Best Places to Work 2015: http://bit.ly/GDBPTW
For more information, visit www.chegg.com
Chegg is an equal opportunity employee
            
        View more info

            View less info
                    Report this job
        "
"Data Scientist","SpotXchange","Broomfield, CO",NA,"TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","About the Job
        
                SpotX is the most transparent programmatic video advertising platform with more than 7 billion ad decisions per day reaching 600 million unique visitors in more than 190 countries, meaning, we have actual Big Data.
We are seeking a talented Data Scientist who can contribute brilliantly to our team. Our Data Science team solves problems important to the business giving the opportunity for high impact.
We know you want:
* To work for a company that actually knows what a Data Scientist is
* Be supported by leadership (higher up buy in)
* Be able to make an impact (eg your solutions will be put into production)
* Data (lots of data!)
We don't believe in ""culture fit"". We believe in you being a genuine human being and pleasant to work with. Sure, we might share a beer at work or after work but you don't have to. You just need to be a contributing member of our team who is thoughtful and wants to do quality work.
Making an immediate impact:
* Build machine learning or statistical models to discover actionable insights
* Develop proof-of-concept solutions for advanced reporting or automated decision-making
* Monitor, tune, and extend existing Data Science solutions/products
* Be a resource for the Data Analysis team for advanced reporting needs
* Perform ad-hoc analyses and reporting for Operations and Engineering (HDFS, Spark, Impala, Kafka)
* Retrieve, clean, transform and overlay 3rd-party data
Needed SpotX'er talents:
* Strong knowledge in Python, R, and/or Scala
* Solid understanding of predictive analytics, statistical modeling and data-mining (theory, algorithms and application)
* Knowledge and experience in: Regression (multivariate, logistic and kernel), Support Vector Machines, Bagging, Boosting, Decision Trees, Survival analysis, Clustering, Optimization, Stochastic Processes
* A track record of providing compelling insights based on data
* Able to make intelligent approximations and design effective, practical, and scalable mathematical models
* Able to identify assumptions and the limitations of models/algorithms and the impact on reporting and decision-making
* Exceptional organizational skills, attention to detail, and ability to maintain focus in a fast-paced environment
* Ability to communicate effectively in writing and verbally
* Experience with SQL, ""NoSQL"" and ""Big-Data"" is desirable
Bonus SpotX'er talents:
* Ad Tech experience
SpotX Perks:
* Work-life balance
* Unlimited PTO(work it out with your team first!), company closed from Christmas to New Years
* Make a real difference - your code reaches millions of people as soon as you release it
* Work in a fun, casual, team environment – flip flops OK
* Frisbees, foosball table and ping pong
* Benefits such as medical, dental, and 401(k)
SpotX is a video ad serving platform providing media owners with monetization tools for desktop, mobile and connected devices. The platform features modern ad serving and programmatic infrastructure, and other monetization tools, like solutions for OTT and outstream video ad units. SpotX gives publishers the control, transparency and actionable insights needed to understand buyer behavior, manage access and pricing, and maximize revenue. The company is headquartered in Denver, Colorado, and has offices in Amsterdam, Belfast, Hamburg, London, Los Angeles, New York, Paris, San Francisco, Stockholm, Singapore and Sydney. In October 2017, RTL Group, a leader across broadcast, content and digital, will complete its 100% acquisition of SpotX. For updates, follow SpotX on Twitter and LinkedIn.
            
        View more info

            View less info
                    Report this job
        "
"Data Scientist","Roku","New York, NY",NA,"TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","About the Job
        
                The Role: Roku is looking for a Data Scientist to play a vital role in generating and communicating key insights into user behaviors and advertising yield. The Data Scientist will help Roku Data Science team with building automated recommendation algorithms, end to end data products and business reports. The role requires both high technical aptitude and problem solving abilities, motivation, intellectual curiosity, and a passion for data discovery. Please note this role is located in New York City.
Data Scientist
Responsibilities include:
* Build real-life data products
* Create methodologies for measuring on-platform advertising value
* Create recommendation algorithms for dynamic advertising delivery
* Mine user behavioral data for new insights that can improve ad serving
* Develop processes to automate and schedule jobs
* Create visualizations to showcase and disseminate insight throughout organization
Qualifications and Prior Experience
Skills must have:
* Ability working within and structuring very large data warehouses (i.e., 'Big Data')
* Knowledge and understanding of statistical and predictive modeling techniques, including machine learning algorithms
* Understanding of software development (Git, OOP)
* Expert abilities in SQL
* Expert in programming languages: R, Python
* Experience in Linux
* Experience creating data visualizations and communicating data insights
* 4-6 years of experience
* Team player
* Quantitative background (math, computer science, economics)
#LI-LI1
            
        View more info

            View less info
                    Report this job
        "
"Manager, Data Scientist","WWE","Stamford, CT",NA,"TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","About the Job
        
                The Manager, Data Scientist – Digital Analytics will support internal stakeholders through quantitative analytics relating to WWE's digital platforms and lines of business. This will include reporting and analysis, developing data visualizations and interactive dashboards, assisting in the development of WWE's enterprise data platform, statistical modeling and forecasting, and supporting business decisions with data-driven insight.
Key Responsibilities:
* Work with digital stakeholders and managers to understand business objectives; create and maintain weekly and monthly reports for measuring performance
* Conduct ad hoc and deep dive analyses to derive insights and recommendations related to digital trends and consumer behavior on various WWE digital assets
* Assist in development of KPIs, automated interactive dashboards, and forecasting models
* Provide functional specifications and testing support to improving tracking, ingestion, validation, and structuring of data from multiple tools and sources to meet analytical needs
* Conduct proactive data mining and profiling, supporting product and marketing initiatives to optimize digital fan experiences and business outcomes
* Partner with other Data Analytics teams to produce collaborative strategic insights
* Manage data collection, data quality, and data blending
Essential Qualifications:
* Minimum of 4 years of related digital analytics and/or data science experience
* Bachelor degree with analytical focus (e.g., business administration, marketing, statistics, economics, engineering, computer science, mathematics, etc.)
* Strong understanding of consumer web/mobile, app, social, and/or OTT content platforms
* Proficiency in analyzing data from web analytics tools such as Google (or Adobe) Analytics
* Highly Proficient in SQL
* Experience with Business Intelligence and Data Visualization tools (e.g., Tableau, Cognos, Qlik)
* Proficiency in building, maintaining, and validating Excel reports and models
* Experience with statistical toolsets such as R, SPSS, or SAS
* Ability to synthesize complex qualitative and quantitative data and communicate relevant insights and recommendations using data visualization
* Strong organizational skills; ability to handle multiple concurrent projects and work independently
* Strong written and verbal communication skills, including the ability to communicate clearly and confidently with internal stakeholders
Other Relevant Experience (a plus):
* Experience analyzing data from sources such as YouTube, social networks, DFP, video players, and/or digital 3rd party measurement tools (e.g., comScore, Nielsen, Dynamic Logic)
* Basic technical knowledge of tag manager and web analytics tracking implementation & QA
* Understanding of web product development and A/B testing tools
* Experience with application programming languages (e.g. Python, Java) and reporting APIs
* Working knowledge of machine learning and predictive analytics (e.g., regression, clustering)
* Experience working with big data platforms (e.g., Redshift, BigQuery, EMR, Spark)
_
WWE is an Equal Opportunity Affirmative Action employer and is subject to federal regulations pertaining to employment. WWE does not unlawfully discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, disability, marital status, veteran status, or any other basis prohibited under federal, state or local laws governing non-discrimination in employment in every location in which the Company has facilities. WWE also provides reasonable accommodation for qualified individuals with disabilities in accordance with the Americans with Disabilities Act (ADA) and any other state or local laws. For information about Privacy and Information Security for WWE employment candidates, please review our Candidate Privacy Policy. For information regarding Terms and Conditions for this and other WWE websites, please review our Terms and Conditions of Use.
            
        View more info

            View less info
                    Report this job
        "
"Data Scientist/Analyst","Datahouse Consulting, Inc.","Honolulu, HI",NA,"TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","About the Job
        
                When you choose DataHouse, you become part of an entrepreneurial culture that is passionate about making customers succeed through innovative technologies. Celebrating 40 years of innovation, we continue to nurture the unique dynamics of our culture that allows for creative solution discovery, innovative explorations and professional growth. Successful candidates will also have the ability work with clients to identify areas where data and analytics can address critical issues, and then deliver value by developing and deploying analytical methodologies and solutions. The Data Scientist will also work to identify new analytics opportunities and contribute in the drafting and pitching of analytics projects to prospective clients.Understand and document our clients’ business needs and existing data flows. Identify where analytical processes can add value to the client and prescribe an appropriate solution to fit their context.Perform, summarize, and translate insights gained from data analyses (including data profiling and exploration, hypothesis testing, and statistical modeling) using either R or Python.Scope and build analytics environments using open-source technologies as well as off the shelf packaged solutions.Assist in the drafting and pitching of proposals for prospective clients.Work with project management to help create and execute analytics work plans.Work with clients to identify areas where analytics can deliver value, develop relevant analytics use cases, identify, acquire, clean, and organize needed data sets.Deliver technical training to clients on how to run and maintain delivered analytics packages.Bachelor’s or Master’s degree in Computer Science, Information Systems, Statistics, Mathematics, or related fieldsA strong understanding of statistical modeling and machine learning techniques and model evaluation metrics. This includes supervised and unsupervised machine learning, regression analysis, and forecasting.Proficiency with R (RStudio), Spark ML, and/or Python (pandas, numpy, scipy, etc.) coding languages and librariesProficiency with SQL and/or NoSQLProficiency with static and/or interactive data visualization tools and libraries like Tableau, Shiny, ggplot2, D3, and VegaStrong written and verbal skills with the ability to draft and pitch proposals to clientsAbility to translate scientific insights into product decisions, processes, and data driven managementAdditional Preferred Qualifications:Experience working with distributed file systemsProficiency with GIS softwareExperience with using APIs to source dataProficiency in a core programming language (Python, C/C++, Java, Ruby, etc).
        View more info

            View less info
                    Report this job
        "
"Data Scientist- Advanced Analytics-N. America Analytics","NIKE, Inc.","Portland, OR",NA,"TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","About the Job
        
                At Nike, we are always on the offense, and we are looking for talented and energetic self-starters with a passion for analytics to join our North America Analytics team.  As a Data Scientist, you will directly shape the future of advanced analytics at Nike by delving deeper into our data, gaining insights from it, developing solutions, and presenting recommendations to senior leaders. You will also learn how to lead high-visibility cross-functional projects and implementation of capabilities such as predictive analytics tools and solutions, data visualization, and building an advanced analytics platform.  You will work on high visibility, relevant, and influential questions and opportunities that will help Nike surpass its growth targets.As a Data Scientist, you will collaborate with a team of data scientists, solutions delivery managers, engineers, and business stakeholders to enhance and execute high-impact advanced analytics solutions across the North America organization.  You will employ advanced data modeling and forecasting techniques to explore strategic business opportunities and to prescribe actionable recommendations to leverage those opportunities. You will also play a pivotal role in elevating our advanced analytics capabilities. Ideal candidates will have a strong academic background as well as technical skills including applied statistics, machine learning, data mining, and software development. Familiarity working with large-scale datasets and big data techniques would be a plus.The role is perfect for a team player with very strong advanced analytics experience, drive, curiosity, and exceptional communication skills.  You know how to rise above the numbers and explain the essential insights to business users, and you instinctively minimize complexity to focus on results.  While you rely on data to prove your point, you love to think outside the box and solve problems creatively.  You thrive in a fast-paced entrepreneurial environment, and you are excited by the challenge of building something from the ground up. As part of this role, you will be expected and encouraged to keep your advanced analytics skills sharp and current, and will have the opportunity to work the full development lifecycle of putting analytics solutions into production.Qualifications:Requirements for this position include:· PhD (2 year experience) or MS (5-7 year experience) in a quantitative field (Statistics, Economics, Advanced Analytics, Operations Research, Applied Mathematics, Decision Sciences, Computer Science, Engineering, and other relevant quantitative fields · Very strong technical and analytical skillset (R, Python, SQL, Tableau, Predictive Analytics, Forecasting, Data Mining, Machine Learning, Text Analytics, Algorithm Designs, Bayesian Methods etc.)· Proven ability to sift through data, identify critical information, develop hypotheses, perform rigorous analyses, and make recommendations to broader audiences · Excellent written and verbal communication skills, including superior presentation skills · Prior experience synthesizing and packaging complex analyses and delivering results to non-technical audiences including senior leadership teams· Demonstrated ability to use data to influence strategic decision making · Familiarity with agile development methodologiesNIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability. 
            
        View more info

            View less info
                    Report this job
        "
"Sr. Data Scientist, CORA","Biogen Idec Inc","Cambridge, MA",NA,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","About the Job
        
                External Posting TitleSr. Data Scientist, CORAJob DescriptionThe Global Market Access (GMAx) Center for Observational Research and Analytics (CORA) is a strategic internal capability that drives product differentiation through real-world observational and claims data research and analytics. CORA completes studies using available claims datasets with a focus on research to answer customer (both internal and external customers) questions around Biogen’s product portfolio and development therapeutic and disease areas.The Sr. Data Scientist will support the CORA team in completing research activities. This role conducts observational database studies to support multiple drug development programs at various stages. These include specific health economic and outcome studies to better understand disease burden, healthcare resource utilization, incidence/prevalence, co-morbidities, and treatment patterns in ‘real world’ populations.Responsibilities:The Sr. Data Scientist will collaborate with therapeutic area leads to help on study initiatives, protocol development, and statistical analysis planning. The responsibilities will also include:• Contribute to program library and analytic tools development and maintenance. Provide quality check of peer analyst’s programs.• Provide database evaluation, prepare, and maintain secondary datasets.LocationUS-MA-CambridgeJob CategoryMarket AccessRequisition Number28997BRQualifications• Demonstrated experience in observational research study analysis• Working knowledge of relevant national healthcare systems, specifically with large observational and insurance claims databases, experienced with diagnostic, procedure, and healthcare coding systems• Knowledge of relational databases and database concepts• Broad and integrated knowledge of all aspects of the programming discipline• SAS Base, SAS/STAT, SAS/GRAPH, SQL, and SAS macro programming experience• Advanced statistics and health economics and outcomes research concepts are plus• Unix operating systems, HTML, and other analytic toolkits such as R and Tableau experience are plus• Excellent communication skills• Ability to work collaboratively in a dynamic, team-based environment• Ability to work independently on all assigned tasks and projects• Ability to prioritize and adjust project plans appropriately• Demonstrated ability to learn and embrace new technologies, applications and solutionsEducationBachelor's Degree requiredAdvanced Degree in relevant areas highly preferredAbout BiogenCorporate OverviewThrough cutting-edge science and medicine, Biogen discovers, develops and delivers worldwide innovative therapies for people living with serious neurological and neurodegenerative diseases. Biogen is a pioneer in biotechnology and today the Company has the leading portfolio of medicines to treat multiple sclerosis (MS), has introduced the first and only approved treatment for spinal muscular atrophy, and is at the forefront of neurology research for conditions including Alzheimer’s disease, Parkinson’s disease and amyotrophic lateral sclerosis (ALS). Biogen also manufactures and commercializes biosimilars of advanced biologics. Our global organization of nearly 7,000 employees is committed to a single mission: making a meaningful difference in the lives of patients with few or no treatment options.One of the pioneers in biotechnology, Biogen was founded in 1978 and today serves patients in nearly 90 countries. Our global headquarters and R&D operations are located in Cambridge, Massachusetts, with an international headquarters in Zug, Switzerland, world-class manufacturing facilities in Research Triangle Park, North Carolina, USA and Hillerod, Denmark, and affiliate locations around the world.Our ScienceWe aspire to have the greatest impact on patients and science of any biotechnology company in the history of our industry. To us, that means creating novel medicines that benefit individuals and society, and bringing new scientific understanding to diseases for which there are no adequate treatments.For nearly two decades Biogen has led in the research and development of new therapies to treat MS, including the most prescribed oral treatment in the world. Now our research is driving revolutionary new MS treatments with the goal of reversing or even repairing damage caused by the disease. We are now applying our neurological expertise to solve some of most challenging and complex diseases of the brain, including Alzheimer’s disease, Parkinson’s disease, and ALS. As we uncover new insights into human biology, Biogen is employing cutting-edge technologies to discover potential treatments for rare and genetic disorders.Biogen is revolutionizing biologics manufacturing, developing the industry’s most advanced plants and processes. This expertise is used to produce both original innovative therapies and biosimilars that expand patient access to lower-cost medicines.Our Corporate CitizenshipThe same intellectual discipline and passion that drives our science is reflected in our corporate citizenship, environmental sustainability, and commitment to diversity and inclusion. As a company, we are focused on improving science education and limiting the impact of our company on the environment. In 2015, we became a carbon neutral company and ranked first place on Newsweek’s 2015 Green Rankings, and we are an industry leader on the Dow Jones Sustainability World Index. Biogen was named to Science’s list of Top Employers of 2015 and in 2017 received a perfect score of 100 for the fourth consecutive year on the Human Rights Campaign (HRC) Corporate Equality Index, which also named Biogen as one of its Best Places to Work.All qualified applicants will receive consideration for employment without regard to sex, gender identity or expression, sexual orientation, marital status, race, color, national origin, ancestry, ethnicity, religion, age, veteran status, disability, genetic information or any other basis protected by federal, state or local law. Biogen is an E-Verify Employer in the United States.Please be advised that all legitimate correspondence from a Biogen employee will come from ""@biogen.com"" email accounts.
        View more info

            View less info
                    Report this job
        "
"Data Scientist","Wiser Company","Springfield, VA",NA,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","About the Job
        
                Contract services to support the mission of the National Geospatial-Intelligence Agency (NGA), its subcomponents, and others requiring Geospatial Intelligence (GEOINT) analytical contract services. Subject matter expertise is required to assist NGA in meeting a wide variety of requirements for GEOINT support; requiring the analysis of GEONIT data and information to meet the intelligence needs of the United States if America.
Excellent starting salary and compensation package - DOE/DOQ.
Comprehensive medical/dental/vision insurance benefits.
401K Retirement Plan available after 90 days.
Generous vacation/personal time.
Life insurance provided at no cost to full time employees.
Short term/long term disability insurance provided at no cost to full time employees.
DUTIES
* analyze large volumes of data to build and enhance GEOINT products, processes, and systems. They conduct data mining and retrieval, and apply statistical and mathematical analyses to identify trends, solve analytical problems, optimize performance, and gather intelligence. They visualize information using a range of tools (e.g., GIS, R), develop scripts and algorithms, create explanatory and predictive models, and conduct comparative analyses to address complex military and intelligence problems. Knowledge of data science, methodologies, and processing techniques shall be employed on behalf of GEOINT analysts and community customers while providing operational support. The services provided shall include:
* Applied knowledge in at least one of three distinct areas depending on mission requirements. General knowledge of all three areas required. These areas of knowledge include:
o Applied Mathematics - Statistical and mathematical support to provide temporal and pattern analysis, correlation of events, probability analysis, assessments of sampling, analysis of variance and error, and regression testing and analysis.
o Programming Skills - Write scripts in Visual Basic, Python or other software for modeling processes, repeatability, efficiency, knowledge capture, hypothesis testing and process automation.
* Data Stories - Document and visualize data both temporally and spatially to assist in data Develop tradecraft techniques and solutions for discovery, preparation, manipulation and normalization of big data
* Use mathematical concepts and techniques to solve complex GEOINT analysis issues and understand concepts associated with structured data and relational databases
* Primary products will include presenting processed data, visualizations and scientific analysis to GEOINT analysts and managers in support of production, and providing Subject Matter Expert (SME) services in various forums
* Interaction directly with NGA/ A GEOINT analyst customers as support requirements arise, and devise an optimal approach to processing and scientifically analyzing data in a timely manner given the available tools and techniques
* Investigate new scientific analysis techniques and methods if requirements cannot be met in a timely manner with available tools and methods. This could include monitoring the community and industry for new technologies that can be inserted for operational use, or the near-term formulation of algorithms and applications
* Explain assumptions, analytical techniques, and statistical results effectively in writing and orally to convey intelligence problems being resolved
* Produce formal written reports of selected products which must conform to reporting standards ofNGAIA
* Understand the relationship between the data collected for a real-world problem and the required structure of a relational database to help solve that problem
* Understanding of deductive reasoning and implementation of the scientific method as it applies to GEOINT analysis
o Integrity checks, ask the next question, and display analytical assessments.
* Provide technical skills at the specified level of expertise to perform, not limited to: Advising/Consulting, Customer Requirements and Service, Information Dissemination, Information Gathering and Research, Quality Assurance, Data Analysis, Data Depiction, Data Management, Data Preparation, Enterprise Perspective, Extraction, Imagery Manipulation, Image Interpretation, Mensuration, Photogrammetric Analysis, Planning and Organizing, Problem Solving, Process Analysis and Improvement, Product Development and Editing, and Statistical Analysis
* Provide technical knowledge at the specified level of expertise in Data Scientist subject areas including, not limited to: Analytical processes and techniques, Collection and tasking principles, Data evaluation principles, Geographic Information System (GIS) principles, GEOINT doctrine, Intelligence issues, Data attribution schema, Data conversion and transfer tools, Data dissemination requirements and procedures, Data mining techniques, Data modeling, Data storage processes, Data synchronization practices, Data visualization, Database design principles, Database statistics, Database performance analysis and reporting, Graph theory, Multivariate correlation, Network analysis technique, Quality control principles, Regression analysis, Relational databases, Sampling techniques and methods, Script writing, Search and retrieval strategies, spatial databases, Spatial statistics, Statistical software, Trend analysis techniques, and Validation procedures.
QUALIFICATIONS
* Candidate must be currently cleared for TS/SCI access*
* Senior: 10+ years' relevant experience with High School diploma and specialized training
* Apprentice: 1-2 years, Journeyman, 2-4 years, Senior: 10+ years'
* All levels are welcome to apply, TS/SCI access required.
* Bachelor's degree in related field can be included for up to 4 years of experience
* Master's degree in related field can be included for an additional two years of experience
* At least 10 years of relevant experience. A completed bachelor's degree in a related field may count for up to four years of this experience. A master's degree in a related field may count for an additional two years of experience.
* Ability to identify, retrieve, manipulate, relate andlor exploit multiple structured and unstructured data sets from various sources, including building or generating new data sets as appropriate
* Ability to interpret and evaluate the results of data science community's methods models andlor algorithms, understanding the meaning, limitations and scope of the results, and translate them into insightful output for data science andlor mission and identifying other applications for use
* Ability to initiate the efficient implementation of methods, tools, and algorithms using a comprehensive range of technologies
* Lead work unit proactively addressing and responding to the most difficult data science- related challenges in a timely manner while effectively balancing competing priorities
* Demonstrated strong writing and briefing skills to educate managers, senior internal officers and IC
Wiser is an EEO/Affirmative Action employer and is committed to providing equal employment opportunities (EEO) to all applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, status as a covered veteran, or any other similarly protected status in accordance with applicable federal, state and local laws.
            
        View more info

            View less info
                    Report this job
        "
"Data Scientist, Analytics","Facebook","Menlo Park, CA",NA,"TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","About the Job
        
                (Menlo Park, CA)
Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities — we're just getting started.
We're looking for Data Scientists to work on our core and business products (ex. Instagram, Messaging, Growth, Engagement, Ads) to help shape the future of what we build at Facebook. You will enjoy working with one of the richest data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis. The perfect candidate will have a background in a quantitative or technical field, will have experience working with large data sets, and will have some experience in data-driven decision making. You are focused on results, a self-starter, and have demonstrated success in using analytics to drive the understanding, growth, and success of a product. This position is based full time in our Menlo Park, CA office.
Responsibilities
* Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with both our consumer and business products
* Partner with Product and Engineering teams to solve problems and identify trends and opportunities
* Inform, influence, support, and execute our product decisions and product launches
* The Data Scientist Analytics role has work across the following four areas:
* Product Operations
* Forecasting and setting product team goals
* Designing and evaluating experiments
* Monitoring key product metrics, understanding root causes of changes in metrics
* Building and analyzing dashboards and reports
* Building key data sets to empower operational and exploratory analysis
* Evaluating and defining metrics
* Exploratory Analysis
* Proposing what to build in the next roadmap
* Understanding ecosystems, user behaviors, and long-term trends
* Identifying new levers to help move key metrics
* Building models of user behaviors for analysis or to power production systems
* Product Leadership
* Influencing product teams through presentation of data-based recommendations
* Communicating state of business, experiment results, etc. to product teams
* Spreading best practices to analytics and product teams
* Data Infrastructure
* Working in Hadoop and Hive primarily, sometimes MySQL, Oracle, and Vertica
* Automating analyses and authoring pipelines via SQL and python based ETL framework
Minimum Qualifications
* 2+ years experience doing quantitative analysis
* BA/BS in Computer Science, Math, Physics, Engineering, Statistics or other technical field
* Experience in SQL or other programming languages
* Development experience in any scripting language (PHP, Python, Perl, etc.)
* Ability to communicate the results of analyses with product and leadership teams to influence the strategy of the product
* Understanding of statistics (e.g., hypothesis testing, regressions)
* Experience manipulating data sets through statistical software (ex. R, SAS) or other methods
Preferred Qualifications
* Advanced degrees
* Experience with distributed computing (Hive/Hadoop)
            
        View more info

            View less info
                    Report this job
        "
"Data Scientist","23andMe, Inc.","Mountain View, CA",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","About the Job
        
                23andMe is seeking a talented Data Scientist to join our Genetics Platform Analytics team. As part of Operations, this group participates in the product development process by monitoring data quality generated by multiple 23andMe lab partners who process diverse sample types and experimental methods. The lab samples and results will require tracking and management and some studies will support regulatory submissions.Who we areSince 2006, 23andMe’s mission has been to help people access, understand, and benefit from the human genome. We are a group of passionate individuals pushing the boundaries of what’s possible to help turn genetic insight into better health and personal understanding.What you’ll doMaintain Operations team analysis code that will include:Optimize performanceEnsure code managementTrack bug fixesExtend functionalityIncrease scalabilityWrite unit and functional testsDevelop new methods to monitor production laboratory process stabilityDevelop data management strategies / tools for various laboratory data types and laboratory processesDesign, create, and maintain relational databases and data systemsAnalyze and interpret results using standard statistical tools and techniquesWhat you’ll bringMaster’s in Biology, Computer Science, or related field with strong programming and data analytical skill2+ years of industry work experienceGood working knowledge of PythonAbility to perform statistical analyses in RKnowledge of SQL, data modeling and databasesExcellent verbal, written and interpersonal communication skillsEnthusiasm for working in a highly collaborative environmentHighly organized with the ability to effectively prioritize and multitask in a fast-paced environmentStrong work ethic and desire to deliver work of the highest qualityStrongly Preferred:Hands-on experience working with large data setsExperience with biological data setsAbout Us23andMe, Inc. is the leading personal genetics company. Our mission is to help people access, understand and benefit from the human genome. 23andMe has over 2 million customers worldwide with ~ 85% consented to participate in research. 23andMe is located in Mountain View, CA. More information is available at www.23andMe.com.At 23andMe we value a diverse, inclusive work force and we provide equal employment opportunity for all applicants and employees. All qualified applicants for employment will be considered without regard to an individual’s race, color, sex, gender identity, gender expression, religion, age, national origin or ancestry, citizenship, physical or mental disability, medical condition, family care status, marital status, domestic partner status, sexual orientation, genetic information, military or veteran status, or any other basis protected by federal, state or local laws. 23andMe will reasonably accommodate qualified individuals with disabilities to the extent required by applicable law.
            
        View more info

            View less info
                    Report this job
        "
